,Differential 9 - 10 Last (V),Iluminação,Humidade,Anotacao
00:38:45,0.000036,1,0,1
00:38:46,-0.000486,1,0,1
00:38:47,-0.000633,1,0,1
00:38:48,0.001063,1,0,1
00:38:49,0.000200,1,0,1
00:38:50,-0.000364,1,0,1
00:38:51,-0.000696,1,0,1
00:38:52,-0.000379,1,0,1
00:38:53,0.001020,1,0,1
00:38:54,0.001143,1,0,1
00:38:55,0.001014,1,0,1
00:38:56,0.000188,1,0,1
00:38:57,-0.000314,1,0,1
00:38:58,0.000108,1,0,1
00:38:59,0.000506,1,0,1
00:39:00,-0.000829,1,0,1
00:39:01,-0.000550,1,0,1
00:39:02,0.000097,1,0,1
00:39:03,-0.000394,1,0,1
00:39:04,-0.000681,1,0,1
00:39:05,-0.001095,1,0,1
00:39:06,-0.000830,1,0,1
00:39:07,-0.000266,1,0,1
00:39:08,-0.000364,1,0,1
00:39:09,-0.000779,1,0,1
00:39:10,0.000975,1,0,1
00:39:11,0.000198,1,0,1
00:39:12,-0.000146,1,0,1
00:39:13,-0.000366,1,0,1
00:39:14,-0.000887,1,0,1
00:39:15,-0.000910,1,0,1
00:39:16,-0.000473,1,0,1
00:39:17,-0.000377,1,0,1
00:39:18,-0.000530,1,0,1
00:39:19,-0.000880,1,0,1
00:39:20,0.001260,1,0,1
00:39:21,0.000345,1,0,1
00:39:22,0.000541,1,0,1
00:39:23,0.000609,1,0,1
00:39:24,0.000207,1,0,1
00:39:25,-0.000379,1,0,1
00:39:26,-0.000113,1,0,1
00:39:27,0.000122,1,0,1
00:39:28,0.000188,1,0,1
00:39:29,-0.000120,1,0,1
00:39:30,-0.000433,1,0,1
00:39:31,-0.000208,1,0,1
00:39:32,0.000268,1,0,1
00:39:33,-0.000089,1,0,1
00:39:34,-0.000612,1,0,1
00:39:35,-0.000047,1,0,1
00:39:36,-0.000709,1,0,1
00:39:37,-0.001338,1,0,1
00:39:38,-0.000159,1,0,1
00:39:39,-0.000181,1,0,1
00:39:40,0.000340,1,0,1
00:39:41,0.000032,1,0,1
00:39:42,-0.000458,1,0,1
00:39:43,-0.000406,1,0,1
00:39:44,0.000044,1,0,1
00:39:45,-0.000037,1,0,1
00:39:46,-0.000559,1,0,1
00:39:47,-0.000279,1,0,1
00:39:48,0.000226,1,0,1
00:39:49,-0.000289,1,0,1
00:39:50,-0.000735,1,0,1
00:39:51,0.000028,1,0,1
00:39:52,-0.000847,1,0,1
00:39:53,-0.000868,1,0,1
00:39:54,-0.000543,1,0,1
00:39:55,-0.001138,1,0,1
00:39:56,-0.001111,1,0,1
00:39:57,-0.000165,1,0,1
00:39:58,-0.000510,1,0,1
00:39:59,-0.000969,1,0,1
00:40:00,-0.000249,1,1,1
00:40:01,-0.000075,1,1,1
00:40:02,0.030841,1,1,1
00:40:03,-0.020620,1,1,1
00:40:04,-0.046846,1,1,1
00:40:05,-0.047417,1,1,1
00:40:06,-0.043975,1,1,1
00:40:07,-0.039289,1,1,1
00:40:08,-0.035997,1,1,1
00:40:09,-0.030997,1,1,1
00:40:10,-0.030045,1,1,1
00:40:11,-0.028998,1,1,1
00:40:12,-0.026783,1,1,1
00:40:13,-0.024162,1,1,1
00:40:14,-0.021416,1,1,1
00:40:15,-0.039786,1,1,1
00:40:16,-0.049979,1,1,1
00:40:17,-0.035268,1,1,1
00:40:18,-0.031619,1,1,1
00:40:19,-0.028955,1,1,1
00:40:20,-0.027476,1,1,1
00:40:21,-0.026912,1,1,1
00:40:22,-0.029444,1,1,1
00:40:23,-0.029118,1,1,1
00:40:24,-0.025701,1,1,1
00:40:25,-0.021281,1,1,1
00:40:26,-0.018718,1,1,1
00:40:27,-0.016872,1,1,1
00:40:28,-0.015649,1,1,1
00:40:29,-0.015225,1,1,1
00:40:30,-0.015021,1,1,1
00:40:31,-0.015045,1,1,1
00:40:32,-0.015315,1,1,1
00:40:33,-0.015900,1,1,1
00:40:34,-0.016851,1,1,1
00:40:35,-0.017778,1,1,1
00:40:36,-0.018833,1,1,1
00:40:37,-0.019633,1,1,1
00:40:38,-0.020572,1,1,1
00:40:39,-0.021408,1,1,1
00:40:40,-0.022199,1,1,1
00:40:41,-0.022785,1,1,1
00:40:42,-0.023662,1,1,1
00:40:43,-0.024459,1,1,1
00:40:44,-0.024972,1,1,1
00:40:45,-0.025515,1,1,1
00:40:46,-0.025860,1,1,1
00:40:47,-0.026297,1,1,1
00:40:48,-0.026720,1,1,1
00:40:49,-0.027137,1,1,1
00:40:50,-0.027661,1,1,1
00:40:51,-0.027889,1,1,1
00:40:52,-0.028165,1,1,1
00:40:53,-0.028502,1,1,1
00:40:54,-0.028714,1,1,1
00:40:55,-0.028956,1,1,1
00:40:56,-0.029138,1,1,1
00:40:57,-0.029566,1,1,1
00:40:58,-0.029670,1,1,1
00:40:59,-0.029771,1,1,1
00:41:00,-0.029934,1,1,1
00:41:01,-0.030032,1,1,1
00:41:02,-0.030146,1,1,1
00:41:03,-0.030156,1,1,1
00:41:04,-0.030273,1,1,1
00:41:05,-0.030382,1,1,1
00:41:06,-0.030534,1,1,1
00:41:07,-0.030543,1,1,1
00:41:08,-0.030605,1,1,1
00:41:09,-0.030682,1,1,1
00:41:10,-0.030723,1,1,1
00:41:11,-0.030735,1,1,1
00:41:12,-0.030759,1,1,1
00:41:13,-0.030734,1,1,1
00:41:14,-0.030762,1,1,1
00:41:15,-0.030826,1,1,1
00:41:16,-0.030897,1,1,1
00:41:17,-0.030917,1,1,1
00:41:18,-0.030884,1,1,1
00:41:19,-0.030856,1,1,1
00:41:20,-0.030817,1,1,1
00:41:21,-0.030784,1,1,1
00:41:22,-0.030628,1,1,1
00:41:23,-0.030494,1,1,1
00:41:24,-0.030390,1,1,1
00:41:25,-0.030284,1,1,1
00:41:26,-0.029290,1,1,1
00:41:27,-0.028231,1,1,1
00:41:28,-0.027981,1,1,1
00:41:29,-0.026010,1,1,1
00:41:30,-0.025519,1,1,1
00:41:31,-0.024667,1,1,1
00:41:32,-0.024135,1,1,1
00:41:33,-0.023723,1,1,1
00:41:34,-0.023447,1,1,1
00:41:35,-0.023082,1,1,1
00:41:36,-0.021970,1,1,1
00:41:37,-0.020991,1,1,1
00:41:38,-0.021183,1,1,1
00:41:39,-0.021368,1,1,1
00:41:40,-0.021564,1,1,1
00:41:41,-0.021932,1,1,1
00:41:42,-0.022323,1,1,1
00:41:43,-0.022567,1,1,1
00:41:44,-0.022730,1,1,1
00:41:45,-0.022915,1,1,1
00:41:46,-0.023171,1,1,1
00:41:47,-0.023344,1,1,1
00:41:48,-0.023449,1,1,1
00:41:49,-0.023457,1,1,1
00:41:50,-0.023525,1,1,1
00:41:51,-0.023596,1,1,1
00:41:52,-0.023492,1,1,1
00:41:53,-0.023316,1,1,1
00:41:54,-0.023256,1,1,1
00:41:55,-0.023200,1,1,1
00:41:56,-0.023116,1,1,1
00:41:57,-0.023025,1,1,1
00:41:58,-0.022839,1,1,1
00:41:59,-0.022753,1,1,1
00:42:00,-0.022665,1,1,1
00:42:01,-0.022627,1,1,1
00:42:02,-0.022462,1,1,1
00:42:03,-0.022327,1,1,1
00:42:04,-0.022294,1,1,1
00:42:05,-0.022319,1,1,1
00:42:06,-0.022334,1,1,1
00:42:07,-0.022297,1,1,1
00:42:08,-0.022254,1,1,1
00:42:09,-0.022201,1,1,1
00:42:10,-0.022257,1,1,1
00:42:11,-0.022330,1,1,1
00:42:12,-0.022287,1,1,1
00:42:13,-0.022211,1,1,1
00:42:14,-0.022179,1,1,1
00:42:15,-0.022175,1,1,1
00:42:16,-0.022179,1,1,1
00:42:17,-0.022131,1,1,1
00:42:18,-0.022127,1,1,1
00:42:19,-0.022113,1,1,1
00:42:20,-0.022061,1,1,1
00:42:21,-0.022037,1,1,1
00:42:22,-0.022017,1,1,1
00:42:23,-0.021956,1,1,1
00:42:24,-0.022036,1,1,1
00:42:25,-0.022206,1,1,1
00:42:26,-0.022248,1,1,1
00:42:27,-0.022219,1,1,1
00:42:28,-0.022315,1,1,1
00:42:29,-0.025817,1,1,1
00:42:30,-0.026335,1,1,1
00:42:31,-0.026300,1,1,1
00:42:32,-0.026088,1,1,1
00:42:33,-0.025877,1,1,1
00:42:34,-0.025721,1,1,1
00:42:35,-0.025573,1,1,1
00:42:36,-0.025425,1,1,1
00:42:37,-0.025350,1,1,1
00:42:38,-0.025307,1,1,1
00:42:39,-0.025231,1,1,1
00:42:40,-0.025205,1,1,1
00:42:41,-0.024966,1,1,1
00:42:42,-0.024898,1,1,1
00:42:43,-0.025306,1,1,1
00:42:44,-0.025497,1,1,1
00:42:45,-0.025696,1,1,1
00:42:46,-0.025805,1,1,1
00:42:47,-0.025826,1,1,1
00:42:48,-0.025803,1,1,1
00:42:49,-0.025823,1,1,1
00:42:50,-0.025839,1,1,1
00:42:51,-0.025780,1,1,1
00:42:52,-0.025713,1,1,1
00:42:53,-0.025541,1,1,1
00:42:54,-0.025415,1,1,1
00:42:55,-0.025358,1,1,1
00:42:56,-0.025382,1,1,1
00:42:57,-0.025087,1,1,1
00:42:58,-0.024628,1,1,1
00:42:59,-0.024223,1,1,1
00:43:00,-0.023928,1,1,1
00:43:01,-0.023658,1,1,1
00:43:02,-0.023309,1,1,1
00:43:03,-0.023032,1,1,1
00:43:04,-0.022821,1,1,1
00:43:05,-0.022653,1,1,1
00:43:06,-0.022382,1,1,1
00:43:07,-0.022115,1,1,1
00:43:08,-0.021898,1,1,1
00:43:09,-0.021774,1,1,1
00:43:10,-0.021534,1,1,1
00:43:11,-0.021326,1,1,1
00:43:12,-0.021188,1,1,1
00:43:13,-0.021099,1,1,1
00:43:14,-0.020928,1,1,1
00:43:15,-0.020723,1,1,1
00:43:16,-0.020633,1,1,1
00:43:17,-0.020582,1,1,1
00:43:18,-0.020430,1,1,1
00:43:19,-0.020310,1,1,1
00:43:20,-0.020335,1,1,1
00:43:21,-0.020369,1,1,1
00:43:22,-0.020363,1,1,1
00:43:23,-0.020367,1,1,1
00:43:24,-0.020388,1,1,1
00:43:25,-0.020591,1,1,1
00:43:26,-0.020753,1,1,1
00:43:27,-0.020775,1,1,1
00:43:28,-0.020767,1,1,1
00:43:29,-0.020898,1,1,1
00:43:30,-0.021026,1,1,1
00:43:31,-0.021046,1,1,1
00:43:32,-0.021047,1,1,1
00:43:33,-0.021083,1,1,1
00:43:34,-0.020987,1,1,1
00:43:35,-0.020726,1,1,1
00:43:36,-0.020508,1,1,1
00:43:37,-0.020170,1,1,1
00:43:38,-0.019863,1,1,1
00:43:39,-0.019421,1,1,1
00:43:40,-0.018904,1,1,1
00:43:41,-0.018539,1,1,1
00:43:42,-0.018101,1,1,1
00:43:43,-0.017805,1,1,1
00:43:44,-0.017417,1,1,1
00:43:45,-0.017191,1,1,1
00:43:46,-0.017058,1,1,1
00:43:47,-0.016992,1,1,1
00:43:48,-0.016799,1,1,1
00:43:49,-0.016675,1,1,1
00:43:50,-0.017023,1,1,1
00:43:51,-0.017498,1,1,1
00:43:52,-0.017320,1,1,1
00:43:53,-0.017057,1,1,1
00:43:54,-0.016835,1,1,1
00:43:55,-0.016769,1,1,1
00:43:56,-0.016655,1,1,1
00:43:57,-0.016496,1,1,1
00:43:58,-0.016309,1,1,1
00:43:59,-0.016123,1,1,1
00:44:00,-0.016020,1,1,1
00:44:01,-0.015926,1,1,1
00:44:02,-0.016506,1,1,1
00:44:03,-0.016884,1,1,1
00:44:04,-0.016438,1,1,1
00:44:05,-0.016254,1,1,1
00:44:06,-0.016161,1,1,1
00:44:07,-0.015999,1,1,1
00:44:08,-0.015844,1,1,1
00:44:09,-0.015760,1,1,1
00:44:10,-0.015777,1,1,1
00:44:11,-0.015722,1,1,1
00:44:12,-0.015618,1,1,1
00:44:13,-0.015574,1,1,1
00:44:14,-0.015652,1,1,1
00:44:15,-0.015618,1,1,1
00:44:16,-0.015517,1,1,1
00:44:17,-0.015415,1,1,1
00:44:18,-0.015389,1,1,1
00:44:19,-0.015381,1,1,1
00:44:20,-0.015411,1,1,1
00:44:21,-0.015352,1,1,1
00:44:22,-0.015344,1,1,1
00:44:23,-0.015442,1,1,1
00:44:24,-0.015504,1,1,1
00:44:25,-0.015453,1,1,1
00:44:26,-0.015448,1,1,1
00:44:27,-0.015518,1,1,1
00:44:28,-0.015474,1,1,1
00:44:29,-0.015408,1,1,1
00:44:30,-0.015412,1,1,1
00:44:31,-0.015466,1,1,1
00:44:32,-0.015379,1,1,1
00:44:33,-0.015249,1,1,1
00:44:34,-0.015178,1,1,1
00:44:35,-0.015267,1,1,1
00:44:36,-0.015284,1,1,1
00:44:37,-0.015272,1,1,1
00:44:38,-0.015285,1,1,1
00:44:39,-0.015337,1,1,1
00:44:40,-0.015460,1,1,1
00:44:41,-0.015532,1,1,1
00:44:42,-0.015548,1,1,1
00:44:43,-0.015558,1,1,1
00:44:44,-0.015583,1,1,1
00:44:45,-0.015597,1,1,1
00:44:46,-0.015490,1,1,1
00:44:47,-0.015439,1,1,1
00:44:48,-0.015477,1,1,1
00:44:49,-0.015434,1,1,1
00:44:50,-0.015297,1,1,1
00:44:51,-0.015270,1,1,1
00:44:52,-0.015255,1,1,1
00:44:53,-0.015096,1,1,1
00:44:54,-0.014999,1,1,1
00:44:55,-0.014939,1,1,1
00:44:56,-0.014981,1,1,1
00:44:57,-0.015024,1,1,1
00:44:58,-0.015045,1,1,1
00:44:59,-0.014873,1,1,1
00:45:00,-0.014899,1,1,1
00:45:01,-0.014929,1,1,1
00:45:02,-0.014902,1,1,1
00:45:03,-0.014748,1,1,1
00:45:04,-0.014727,1,1,1
00:45:05,-0.014779,1,1,1
00:45:06,-0.014835,1,1,1
00:45:07,-0.014784,1,1,1
00:45:08,-0.014725,1,1,1
00:45:09,-0.014790,1,1,1
00:45:10,-0.014859,1,1,1
00:45:11,-0.014882,1,1,1
00:45:12,-0.014805,1,1,1
00:45:13,-0.014834,1,1,1
00:45:14,-0.014917,1,1,1
00:45:15,-0.014991,1,1,1
00:45:16,-0.014869,1,1,1
00:45:17,-0.014810,1,1,1
00:45:18,-0.014887,1,1,1
00:45:19,-0.014980,1,1,1
00:45:20,-0.014966,1,1,1
00:45:21,-0.014942,1,1,1
00:45:22,-0.015039,1,1,1
00:45:23,-0.015182,1,1,1
00:45:24,-0.015220,1,1,1
00:45:25,-0.015232,1,1,1
00:45:26,-0.015316,1,1,1
00:45:27,-0.015343,1,1,1
00:45:28,-0.015348,1,1,1
00:45:29,-0.015379,1,1,1
00:45:30,-0.015404,1,1,1
00:45:31,-0.015585,1,1,1
00:45:32,-0.015589,1,1,1
00:45:33,-0.015613,1,1,1
00:45:34,-0.015623,1,1,1
00:45:35,-0.015744,1,1,1
00:45:36,-0.015814,1,1,1
00:45:37,-0.015833,1,1,1
00:45:38,-0.015836,1,1,1
00:45:39,-0.016037,1,1,1
00:45:40,-0.016195,1,1,1
00:45:41,-0.016317,1,1,1
00:45:42,-0.016360,1,1,1
00:45:43,-0.016411,1,1,1
00:45:44,-0.016533,1,1,1
00:45:45,-0.016680,1,1,1
00:45:46,-0.016762,1,1,1
00:45:47,-0.016819,1,1,1
00:45:48,-0.016855,1,1,1
00:45:49,-0.016933,1,1,1
00:45:50,-0.016956,1,1,1
00:45:51,-0.016963,1,1,1
00:45:52,-0.016956,1,1,1
00:45:53,-0.016931,1,1,1
00:45:54,-0.017002,1,1,1
00:45:55,-0.017091,1,1,1
00:45:56,-0.017125,1,1,1
00:45:57,-0.017101,1,1,1
00:45:58,-0.017030,1,1,1
00:45:59,-0.016945,1,1,1
00:46:00,-0.016964,1,1,1
00:46:01,-0.017081,1,1,1
00:46:02,-0.017121,1,1,1
00:46:03,-0.017136,1,1,1
00:46:04,-0.017158,1,1,1
00:46:05,-0.017224,1,1,1
00:46:06,-0.017304,1,1,1
00:46:07,-0.017404,1,1,1
00:46:08,-0.017420,1,1,1
00:46:09,-0.017435,1,1,1
00:46:10,-0.017517,1,1,1
00:46:11,-0.017661,1,1,1
00:46:12,-0.017777,1,1,1
00:46:13,-0.017826,1,1,1
00:46:14,-0.017911,1,1,1
00:46:15,-0.017965,1,1,1
00:46:16,-0.018044,1,1,1
00:46:17,-0.018120,1,1,1
00:46:18,-0.018222,1,1,1
00:46:19,-0.018246,1,1,1
00:46:20,-0.018264,1,1,1
00:46:21,-0.018322,1,1,1
00:46:22,-0.018441,1,1,1
00:46:23,-0.018512,1,1,1
00:46:24,-0.018508,1,1,1
00:46:25,-0.018489,1,1,1
00:46:26,-0.018583,1,1,1
00:46:27,-0.018667,1,1,1
00:46:28,-0.018940,1,1,1
00:46:29,-0.018815,1,1,1
00:46:30,-0.018783,1,1,1
00:46:31,-0.018846,1,1,1
00:46:32,-0.018948,1,1,1
00:46:33,-0.019032,1,1,1
00:46:34,-0.019093,1,1,1
00:46:35,-0.019168,1,1,1
00:46:36,-0.019366,1,1,1
00:46:37,-0.019495,1,1,1
00:46:38,-0.019495,1,1,1
00:46:39,-0.019556,1,1,1
00:46:40,-0.019643,1,1,1
00:46:41,-0.019629,1,1,1
00:46:42,-0.019552,1,1,1
00:46:43,-0.019515,1,1,1
00:46:44,-0.019533,1,1,1
00:46:45,-0.019610,1,1,1
00:46:46,-0.019654,1,1,1
00:46:47,-0.019595,1,1,1
00:46:48,-0.019636,1,1,1
00:46:49,-0.019771,1,1,1
00:46:50,-0.019893,1,1,1
00:46:51,-0.019936,1,1,1
00:46:52,-0.019979,1,1,1
00:46:53,-0.020104,1,1,1
00:46:54,-0.020263,1,1,1
00:46:55,-0.020308,1,1,1
00:46:56,-0.020329,1,1,1
00:46:57,-0.020387,1,1,1
00:46:58,-0.020457,1,1,1
00:46:59,-0.020611,1,1,1
00:47:00,-0.020701,1,1,1
00:47:01,-0.020631,1,1,1
00:47:02,-0.020748,1,1,1
00:47:03,-0.020886,1,1,1
00:47:04,-0.021025,1,1,1
00:47:05,-0.021100,1,1,1
00:47:06,-0.021177,1,1,1
00:47:07,-0.021190,1,1,1
00:47:08,-0.021335,1,1,1
00:47:09,-0.021493,1,1,1
00:47:10,-0.021826,1,1,1
00:47:11,-0.022016,1,1,1
00:47:12,-0.022052,1,1,1
00:47:13,-0.022115,1,1,1
00:47:14,-0.022065,1,1,1
00:47:15,-0.021913,1,1,1
00:47:16,-0.021794,1,1,1
00:47:17,-0.021776,1,1,1
00:47:18,-0.021873,1,1,1
00:47:19,-0.022014,1,1,1
00:47:20,-0.022077,1,1,1
00:47:21,-0.022118,1,1,1
00:47:22,-0.022160,1,1,1
00:47:23,-0.022282,1,1,1
00:47:24,-0.022406,1,1,1
00:47:25,-0.022409,1,1,1
00:47:26,-0.022417,1,1,1
00:47:27,-0.022432,1,1,1
00:47:28,-0.022522,1,1,1
00:47:29,-0.022557,1,1,1
00:47:30,-0.022551,1,1,1
00:47:31,-0.022564,1,1,1
00:47:32,-0.022581,1,1,1
00:47:33,-0.022672,1,1,1
00:47:34,-0.022681,1,1,1
00:47:35,-0.022742,1,1,1
00:47:36,-0.023030,1,1,1
00:47:37,-0.023014,1,1,1
00:47:38,-0.022986,1,1,1
00:47:39,-0.023093,1,1,1
00:47:40,-0.023163,1,1,1
00:47:41,-0.023123,1,1,1
00:47:42,-0.023147,1,1,1
00:47:43,-0.023271,1,1,1
00:47:44,-0.023438,1,1,1
00:47:45,-0.023448,1,1,1
00:47:46,-0.023489,1,1,1
00:47:47,-0.023644,1,1,1
00:47:48,-0.023664,1,1,1
00:47:49,-0.023733,1,1,1
00:47:50,-0.023741,1,1,1
00:47:51,-0.023802,1,1,1
00:47:52,-0.023954,1,1,1
00:47:53,-0.024098,1,1,1
00:47:54,-0.024163,1,1,1
00:47:55,-0.024256,1,1,1
00:47:56,-0.024437,1,1,1
00:47:57,-0.024455,1,1,1
00:47:58,-0.024436,1,1,1
00:47:59,-0.024533,1,1,1
00:48:00,-0.024693,1,1,1
00:48:01,-0.024760,1,1,1
00:48:02,-0.024730,1,1,1
00:48:03,-0.024864,1,1,1
00:48:04,-0.025048,1,1,1
00:48:05,-0.025160,1,1,1
00:48:06,-0.025251,1,1,1
00:48:07,-0.025444,1,1,1
00:48:08,-0.025538,1,1,1
00:48:09,-0.025636,1,1,1
00:48:10,-0.025728,1,1,1
00:48:11,-0.025967,1,1,1
00:48:12,-0.026167,1,1,1
00:48:13,-0.026225,1,1,1
00:48:14,-0.026207,1,1,1
00:48:15,-0.026352,1,1,1
00:48:16,-0.026458,1,1,1
00:48:17,-0.026408,1,1,1
00:48:18,-0.026491,1,1,1
00:48:19,-0.026646,1,1,1
00:48:20,-0.026771,1,1,1
00:48:21,-0.026766,1,1,1
00:48:22,-0.026841,1,1,1
00:48:23,-0.027056,1,1,1
00:48:24,-0.027122,1,1,1
00:48:25,-0.027230,1,1,1
00:48:26,-0.027386,1,1,1
00:48:27,-0.027504,1,1,1
00:48:28,-0.027678,1,1,1
00:48:29,-0.027639,1,1,1
00:48:30,-0.027683,1,1,1
00:48:31,-0.027851,1,1,1
00:48:32,-0.027982,1,1,1
00:48:33,-0.028036,1,1,1
00:48:34,-0.028182,1,1,1
00:48:35,-0.028268,1,1,1
00:48:36,-0.028391,1,1,1
00:48:37,-0.028410,1,1,1
00:48:38,-0.028415,1,1,1
00:48:39,-0.028561,1,1,1
00:48:40,-0.028648,1,1,1
00:48:41,-0.028670,1,1,1
00:48:42,-0.028676,1,1,1
00:48:43,-0.028827,1,1,1
00:48:44,-0.029055,1,1,1
00:48:45,-0.029123,1,1,1
00:48:46,-0.029088,1,1,1
00:48:47,-0.029199,1,1,1
00:48:48,-0.029269,1,1,1
00:48:49,-0.029296,1,1,1
00:48:50,-0.029287,1,1,1
00:48:51,-0.029421,1,1,1
00:48:52,-0.029561,1,1,1
00:48:53,-0.029612,1,1,1
00:48:54,-0.029670,1,1,1
00:48:55,-0.029824,1,1,1
00:48:56,-0.030006,1,1,1
00:48:57,-0.030000,1,1,1
00:48:58,-0.030037,1,1,1
00:48:59,-0.030151,1,1,1
00:49:00,-0.030249,1,1,1
00:49:01,-0.030276,1,1,1
00:49:02,-0.030259,1,1,1
00:49:03,-0.030627,1,1,1
00:49:04,-0.030678,1,1,1
00:49:05,-0.030592,1,1,1
00:49:06,-0.030611,1,1,1
00:49:07,-0.030725,1,1,1
00:49:08,-0.030843,1,1,1
00:49:09,-0.030816,1,1,1
00:49:10,-0.030943,1,1,1
00:49:11,-0.031127,1,1,1
00:49:12,-0.031193,1,1,1
00:49:13,-0.031186,1,1,1
00:49:14,-0.031166,1,1,1
00:49:15,-0.031317,1,1,1
00:49:16,-0.031436,1,1,1
00:49:17,-0.031460,1,1,1
00:49:18,-0.031470,1,1,1
00:49:19,-0.031648,1,1,1
00:49:20,-0.031805,1,1,1
00:49:21,-0.031860,1,1,1
00:49:22,-0.032080,1,1,1
00:49:23,-0.032279,1,1,1
00:49:24,-0.032430,1,1,1
00:49:25,-0.032472,1,1,1
00:49:26,-0.032488,1,1,1
00:49:27,-0.032634,1,1,1
00:49:28,-0.032753,1,1,1
00:49:29,-0.032832,1,1,1
00:49:30,-0.032821,1,1,1
00:49:31,-0.032902,1,1,1
00:49:32,-0.033029,1,1,1
00:49:33,-0.033204,1,1,1
00:49:34,-0.033324,1,1,1
00:49:35,-0.033361,1,1,1
00:49:36,-0.033513,1,1,1
00:49:37,-0.033680,1,1,1
00:49:38,-0.033898,1,1,1
00:49:39,-0.034008,1,1,1
00:49:40,-0.034085,1,1,1
00:49:41,-0.034137,1,1,1
00:49:42,-0.034328,1,1,1
00:49:43,-0.034540,1,1,1
00:49:44,-0.034666,1,1,1
00:49:45,-0.034633,1,1,1
00:49:46,-0.034659,1,1,1
00:49:47,-0.034766,1,1,1
00:49:48,-0.034881,1,1,1
00:49:49,-0.034994,1,1,1
00:49:50,-0.035072,1,1,1
00:49:51,-0.035157,1,1,1
00:49:52,-0.035305,1,1,1
00:49:53,-0.035445,1,1,1
00:49:54,-0.035554,1,1,1
00:49:55,-0.035584,1,1,1
00:49:56,-0.035589,1,1,1
00:49:57,-0.035718,1,1,1
00:49:58,-0.035802,1,1,1
00:49:59,-0.035865,1,1,1
00:50:00,-0.035814,1,1,1
00:50:01,-0.035868,1,1,1
00:50:02,-0.036001,1,1,1
00:50:03,-0.036123,1,1,1
00:50:04,-0.036129,1,1,1
00:50:05,-0.036209,1,1,1
00:50:06,-0.036303,1,1,1
00:50:07,-0.036451,1,1,1
00:50:08,-0.036587,1,1,1
00:50:09,-0.036670,1,1,1
00:50:10,-0.036682,1,1,1
00:50:11,-0.036810,1,1,1
00:50:12,-0.037026,1,1,1
00:50:13,-0.037151,1,1,1
00:50:14,-0.037241,1,1,1
00:50:15,-0.037242,1,1,1
00:50:16,-0.037396,1,1,1
00:50:17,-0.037597,1,1,1
00:50:18,-0.037709,1,1,1
00:50:19,-0.037691,1,1,1
00:50:20,-0.037832,1,1,1
00:50:21,-0.038004,1,1,1
00:50:22,-0.038070,1,1,1
00:50:23,-0.038097,1,1,1
00:50:24,-0.038272,1,1,1
00:50:25,-0.038472,1,1,1
00:50:26,-0.038660,1,1,1
00:50:27,-0.038672,1,1,1
00:50:28,-0.038711,1,1,1
00:50:29,-0.038894,1,1,1
00:50:30,-0.038991,1,1,1
00:50:31,-0.039106,1,1,1
00:50:32,-0.039144,1,1,1
00:50:33,-0.039265,1,1,1
00:50:34,-0.039426,1,1,1
00:50:35,-0.039463,1,1,1
00:50:36,-0.039439,1,1,1
00:50:37,-0.039582,1,1,1
00:50:38,-0.039708,1,1,1
00:50:39,-0.039683,1,1,1
00:50:40,-0.039698,1,1,1
00:50:41,-0.039678,1,1,1
00:50:42,-0.039735,1,1,1
00:50:43,-0.039977,1,1,1
00:50:44,-0.040020,1,1,1
00:50:45,-0.040103,1,1,1
00:50:46,-0.040263,1,1,1
00:50:47,-0.040444,1,1,1
00:50:48,-0.040558,1,1,1
00:50:49,-0.040634,1,1,1
00:50:50,-0.040716,1,1,1
00:50:51,-0.040771,1,1,1
00:50:52,-0.040901,1,1,1
00:50:53,-0.041072,1,1,1
00:50:54,-0.041172,1,1,1
00:50:55,-0.041374,1,1,1
00:50:56,-0.041548,1,1,1
00:50:57,-0.041727,1,1,1
00:50:58,-0.041685,1,1,1
00:50:59,-0.041658,1,1,1
00:51:00,-0.041617,1,1,1
00:51:01,-0.041533,1,1,1
00:51:02,-0.041594,1,1,1
00:51:03,-0.041712,1,1,1
00:51:04,-0.041799,1,1,1
00:51:05,-0.041833,1,1,1
00:51:06,-0.041905,1,1,1
00:51:07,-0.041919,1,1,1
00:51:08,-0.042022,1,1,1
00:51:09,-0.042148,1,1,1
00:51:10,-0.042270,1,1,1
00:51:11,-0.042190,1,1,1
00:51:12,-0.042211,1,1,1
00:51:13,-0.042315,1,1,1
00:51:14,-0.042340,1,1,1
00:51:15,-0.042331,1,1,1
00:51:16,-0.042334,1,1,1
00:51:17,-0.042329,1,1,1
00:51:18,-0.042366,1,1,1
00:51:19,-0.042681,1,1,1
00:51:20,-0.042731,1,1,1
00:51:21,-0.042634,1,1,1
00:51:22,-0.042538,1,1,1
00:51:23,-0.042573,1,1,1
00:51:24,-0.042677,1,1,1
00:51:25,-0.042769,1,1,1
00:51:26,-0.042752,1,1,1
00:51:27,-0.042854,1,1,1
00:51:28,-0.042666,1,1,1
00:51:29,-0.042573,1,1,1
00:51:30,-0.042594,1,1,1
00:51:31,-0.042603,1,1,1
00:51:32,-0.042697,1,1,1
00:51:33,-0.042799,1,1,1
00:51:34,-0.042939,1,1,1
00:51:35,-0.043174,1,1,1
00:51:36,-0.043343,1,1,1
00:51:37,-0.043340,1,1,1
00:51:38,-0.043468,1,1,1
00:51:39,-0.043615,1,1,1
00:51:40,-0.043690,1,1,1
00:51:41,-0.043696,1,1,1
